,case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income,adults,children,residents
6722,679,IL,False,"Putnam County, IL",Putnam County,1p2c,8688.0,6429.66432,14132.49,12306.3456,5477.72604,11933.78904,7450.95336,66418.9692,79535.890625,1,2,3
22818,2308,PA,False,"Lawrence County, PA",Lawrence County,2p3c,11688.0,10945.16892,14653.5732,12511.0668,8200.88964,16895.1372,7386.5706,82280.4084,66164.5625,2,3,5
8205,827,IA,False,"Emmet County, IA",Emmet County,2p0c,6516.0,6086.74068,13277.5932,10309.37988,4566.4698,0.0,6505.41432,47261.5992,72551.421875,2,0,2
5889,595,ID,False,"Payette County, ID",Payette County,2p4c,13476.0,18008.3424,15752.8212,19279.6344,11408.01924,13935.3096,9765.8826,101626.008,63818.265625,2,4,6
12928,1314,MI,False,"Newaygo County, MI",Newaygo County,2p3c,12192.0,9810.38604,15421.122,14198.694,7972.33224,16174.554,7577.35908,83346.4452,60555.01171875,2,3,5
18391,1866,NY,False,"Columbia County, NY",Columbia County,1p1c,12336.0,5137.57872,12523.5972,9568.22016,6331.36668,9010.99224,8301.33984,63209.0916,81915.046875,1,1,2
11841,1192,ME,False,"Lincoln County, ME",Lincoln County,1p1c,11100.0,6467.84544,12089.85,7384.83768,6365.52324,6775.0422,6773.6916,56956.7928,74519.84375,1,1,2
21241,2151,OH,False,"Van Wert County, OH",Van Wert County,1p1c,8808.0,4051.9596,11499.10248,6659.9634,4659.67056,6831.4812,4535.9256,47046.102,67089.734375,1,1,2
15245,1546,MO,False,"Harrison County, MO",Harrison County,2p0c,6084.0,5744.36136,13210.6476,13309.38,4285.88196,0.0,6301.70292,48935.9736,54925.953125,2,0,2
18415,1868,NY,False,"Delaware County, NY",Delaware County,2p0c,7800.0,7285.06716,13294.6872,12316.3596,5465.91432,0.0,7811.87916,53973.9084,66421.2734375,2,0,2
11553,1162,LA,False,"Sabine Parish, LA",Sabine Parish,1p3c,12312.0,9175.18728,13177.626,15010.9116,7785.65484,8830.3338,7278.594,73570.3068,53603.3984375,1,3,4
10562,1063,KY,False,"Lawrence County, KY",Lawrence County,1p2c,7956.0,6250.44072,12502.0932,9510.75732,5147.55396,10545.39768,5482.3986,57394.6404,45022.21484375,1,2,3
22117,2238,OR,True,"Portland-Vancouver-Hillsboro, OR-WA MSA",Clackamas County,2p2c,18836.2212,10433.78388,15350.79,13280.8548,10605.6768,21274.6056,17784.0864,107566.02,99735.6171875,2,2,4
6085,615,IL,True,"St. Louis, MO-IL HUD Metro FMR Area",Clinton County,2p0c,7827.16992,5116.66668,13902.0888,12650.7,4690.06272,0.0,7898.2932,52084.98,82805.3046875,2,0,2
19310,1958,NC,True,"Greensboro-High Point, NC HUD Metro FMR Area",Guilford County,1p0c,8958.57792,3237.03924,9441.85104,4345.47984,4418.95272,0.0,5739.6054,36141.5064,69161.8671875,1,0,1
13153,1337,MN,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",Anoka County,1p3c,22315.5588,9234.96024,13700.8848,11359.85304,11431.99728,27323.874,19296.8748,114664.008,97988.984375,1,3,4
19891,2016,NC,True,"Winston-Salem, NC HUD Metro FMR Area",Yadkin County,1p1c,7948.03128,4801.1898,12047.766,6575.91288,4619.54556,7629.11796,5498.6796,49120.242,57173.67578125,1,1,2
22565,2283,PA,False,"Cameron County, PA",Cameron County,2p0c,6588.0,5611.2144,13100.8944,8908.36008,4420.25652,0.0,5928.80856,44557.5348,57366.71875,2,0,2
1999,200,CA,False,"Inyo County, CA",Inyo County,2p4c,16488.0,14648.5752,17344.212,25500.102,11282.00904,12661.962,10096.57836,108021.4332,76379.4296875,2,4,6
9193,926,KS,False,"Gove County, KS",Gove County,1p3c,10716.0,9623.48652,14680.6104,13913.5812,7369.79808,9751.1082,6771.1326,72825.7152,65227.0703125,1,3,4
1958,196,CA,True,"Fresno, CA MSA",Fresno County,2p3c,18108.0,11238.01536,15554.0052,15329.3544,10633.21872,13615.8384,7757.8674,92236.3008,62295.484375,2,3,5
30073,3036,WV,True,"Weirton-Steubenville, WV-OH MSA",Hancock County,1p3c,11468.07564,8547.56904,12978.9672,16775.1444,7252.45752,17534.1756,10962.82836,85519.2192,60793.234375,1,3,4
13552,1377,MN,False,"Lyon County, MN",Lyon County,1p2c,8808.0,7034.54592,12078.5388,10292.93628,5740.37916,11465.19144,4487.55876,59907.1524,76807.6171875,1,2,3
4184,425,GA,False,"Clinch County, GA",Clinch County,1p4c,11124.0,11011.55052,13348.8624,15489.4668,8020.5828,9106.5066,5129.73444,73230.7032,44875.37890625,1,4,5
28360,2865,VA,True,"Lynchburg, VA MSA",Campbell County,1p0c,7022.67624,3071.037,10962.19488,5437.47984,3657.35052,0.0,5836.45716,35987.1948,66010.5390625,1,0,1
21110,2138,OH,False,"Preble County, OH",Preble County,1p0c,6816.0,2873.90976,11097.04104,4566.69,3511.03632,0.0,4748.41992,33613.0956,73015.546875,1,0,1
23613,2390,SC,False,"Williamsburg County, SC",Williamsburg County,1p3c,10140.0,8906.20824,12928.0764,11454.31932,6901.19244,7636.27812,3214.5,61180.5756,48268.01171875,1,3,4
11118,1118,KY,False,"Wolfe County, KY",Wolfe County,2p3c,10632.0,10103.23248,13741.7076,16073.1096,7513.19244,12443.7672,7355.39064,77862.3984,36599.16015625,2,3,5
6113,618,IL,False,"Crawford County, IL",Crawford County,1p3c,10452.0,8248.70292,13962.0,17739.1584,6776.00172,13241.6628,9150.27324,79569.7968,65640.8828125,1,3,4
29823,3011,WA,True,"Mount Vernon-Anacortes, WA MSA",Skagit County,1p3c,21036.0,10071.78516,14523.978,11281.73292,11271.5772,19678.6188,11161.39824,99025.0896,80249.5390625,1,3,4
6098,616,IL,False,"Coles County, IL",Coles County,2p3c,11952.0,9627.35664,14160.912,21026.328,7819.05252,13642.332,9321.84372,87549.8256,62852.0234375,2,3,5
29505,2979,VA,True,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",Virginia Beach city,2p0c,13361.5692,6219.88848,11756.19576,10442.95968,7095.13404,0.0,8686.19892,57561.9492,90928.5234375,2,0,2
4913,498,GA,True,"Murray County, GA HUD Metro FMR Area",Murray County,1p3c,11244.0,8726.88864,12459.1452,13577.202,7236.24024,11034.30984,6385.15212,70662.9372,56741.37890625,1,3,4
12395,1261,MI,True,"Bay City, MI MSA",Bay County,2p0c,7068.0,5363.94036,12030.6084,8426.69976,4504.58208,0.0,5623.58976,43017.4188,62841.75390625,2,0,2
11373,1144,LA,False,"Jackson Parish, LA",Jackson Parish,1p3c,11520.0,9145.3008,12987.8472,15698.3184,7487.85348,8381.19504,6896.01564,72116.5308,52797.33984375,1,3,4
30750,3104,WI,False,"Jefferson County, WI",Jefferson County,1p0c,7140.0,3081.41232,10845.24972,5118.69,3703.62084,0.0,5306.70708,35195.6808,81202.4296875,1,0,1
25537,2582,TX,True,"Abilene, TX MSA",Callahan County,2p2c,9591.78372,8604.87372,15191.7864,16277.2908,6593.36724,10956.07248,5225.46864,72440.6424,65228.09765625,2,2,4
2235,224,CA,True,"San Francisco, CA HUD Metro FMR Area",San Francisco County,2p0c,32329.878,9111.09012,9255.29004,11944.76004,15015.6972,0.0,14587.5072,92244.2232,135125.171875,2,0,2
29761,3005,WA,False,"Mason County, WA",Mason County,1p1c,11388.0,5137.57872,12795.4236,6452.1636,5987.86884,7337.70624,4998.01572,54096.756,71083.0625,1,1,2
20206,2047,ND,True,"Bismarck, ND HUD Metro FMR Area",Morton County,2p1c,10516.38132,7575.56172,16088.5008,9604.66188,6555.42408,8617.13676,6630.26592,65587.9332,95589.2890625,2,1,3
24595,2488,TN,False,"Grundy County, TN",Grundy County,2p0c,6168.0,6257.9304,13323.948,10437.58008,4502.40456,0.0,5041.96476,45731.8272,51765.3828125,2,0,2
22892,2316,PA,True,"East Stroudsburg, PA MSA",Monroe County,1p2c,13164.0,7236.17208,13042.7364,8322.9624,7391.78688,20679.336,10007.30496,79844.2968,79168.2890625,1,2,3
18851,1912,NY,True,"Glens Falls, NY MSA",Warren County,1p1c,12522.4032,5045.83632,11357.0508,9494.87988,6365.66604,10779.6006,8490.82392,64056.258,82548.6015625,1,1,2
10482,1055,KY,True,"Louisville, KY-IN HUD Metro FMR Area",Jefferson County,1p2c,11182.66776,6608.88864,11325.49584,9236.9934,6446.58252,16314.51,8191.3476,69306.486,75863.9609375,1,2,3
28633,2892,VA,True,"Richmond, VA MSA",Henrico County,1p3c,19384.3896,9772.91964,12050.1504,12650.6952,10564.84356,19074.8376,14614.8912,98112.726,93673.234375,1,3,4
18043,1831,NM,False,"Eddy County, NM",Eddy County,1p3c,17616.0,9264.84744,13306.1952,10231.95924,9739.99068,18363.0408,10919.19504,89441.226,76509.8359375,1,3,4
5691,576,ID,False,"Custer County, ID",Custer County,1p1c,9132.0,5779.77648,14256.2124,7817.30856,5403.12492,5936.17644,6188.01192,54512.6136,54550.1328125,1,1,2
26299,2658,TX,False,"Hemphill County, TX",Hemphill County,2p4c,14508.0,13976.622,15256.9632,21892.5012,10321.1016,10353.96684,5094.17172,91403.3256,86510.09375,2,4,6
13660,1388,MN,False,"Nobles County, MN",Nobles County,1p0c,6636.0,2936.16048,10885.2612,4722.69,3468.37128,0.0,5004.15636,33652.6404,68443.09375,1,0,1
7996,806,IA,False,"Buena Vista County, IA",Buena Vista County,2p1c,8580.0,6889.02612,14491.7772,12311.1888,5605.03788,6874.76592,7662.69504,62414.49,71630.359375,2,1,3
26730,2702,TX,False,"Llano County, TX",Llano County,1p0c,7740.0,2220.27684,11117.08668,5494.79004,3609.00108,0.0,4481.13864,34662.2928,64507.265625,1,0,1
24533,2482,TN,False,"Fentress County, TN",Fentress County,1p3c,10044.0,9354.5076,13615.194,12440.6016,7028.844,9947.30784,3058.08984,65488.5468,45324.1015625,1,3,4
13716,1393,MN,False,"Pine County, MN",Pine County,2p1c,9660.0,7362.498,14792.6808,10680.5874,6167.92236,6927.279,7039.33956,62630.3088,68106.2890625,2,1,3
5235,530,GA,False,"Tift County, GA",Tift County,2p0c,6132.0,5934.57168,12376.4856,10413.58008,4372.1946,0.0,6283.86324,45512.6952,54993.72265625,2,0,2
12568,1278,MI,False,"Gladwin County, MI",Gladwin County,2p3c,11076.0,11494.2576,15502.7244,15748.5252,8178.09444,15631.2732,8066.96124,85697.8356,55774.109375,2,3,5
21899,2216,OK,False,"Ottawa County, OK",Ottawa County,2p4c,11160.0,13349.4672,15295.8504,21940.35,8880.74628,15969.5616,8642.37528,95238.3516,50228.22265625,2,4,6
5246,531,GA,False,"Toombs County, GA",Toombs County,2p1c,7776.0,7102.0884,13326.1704,12924.3252,5390.91828,5190.60312,6687.73464,58397.8416,55795.671875,2,1,3
3588,365,FL,False,"Madison County, FL",Madison County,2p3c,11592.0,11860.31616,14473.7148,20094.2928,8497.69848,11185.67364,5334.08604,83037.7848,49411.89453125,2,3,5
13619,1383,MN,True,"Mille Lacs County, MN HUD Metro FMR Area",Mille Lacs County,2p4c,16080.0,14066.2164,15159.372,18866.772,10923.1626,22982.1792,12567.6168,110645.3208,66148.1328125,2,4,6
1052,106,AZ,False,"Navajo County, AZ",Navajo County,1p2c,10596.0,6631.2912,13057.602,13491.7236,6242.127,12734.3184,6612.2424,69365.3088,50256.97265625,1,2,3
14996,1521,MO,False,"Carroll County, MO",Carroll County,2p1c,7944.0,6723.31056,14146.5408,13269.9876,5314.545,4663.16424,6197.33208,58258.8804,61203.96484375,2,1,3
23018,2328,PA,False,"Sullivan County, PA",Sullivan County,2p3c,12432.0,11494.2576,16050.5292,15443.1792,8669.42652,17125.5276,8942.93772,90157.8576,63727.90625,2,3,5
4079,414,GA,False,"Candler County, GA",Candler County,2p4c,10560.0,13573.4496,13686.9372,19930.6608,8744.50044,9016.97976,5499.55476,81012.0816,41114.11328125,2,4,6
23500,2379,SC,False,"Marion County, SC",Marion County,1p0c,6312.0,2811.65916,10566.30024,5074.79004,3305.86152,0.0,4931.83008,33002.4408,42462.3359375,1,0,1
22331,2260,OR,False,"Morrow County, OR",Morrow County,1p1c,10932.0,4755.31824,13165.5612,8302.29492,5684.13396,6516.71124,8747.8242,58103.8416,62878.71875,1,1,2
22396,2266,OR,False,"Union County, OR",Union County,2p1c,10752.0,7741.27656,13950.1944,13831.5756,6700.84356,6745.656,10776.75,70498.2948,64962.1484375,2,1,3
23951,2424,SD,False,"Hutchinson County, SD",Hutchinson County,1p1c,8904.0,4938.80388,12234.0612,9677.65284,5015.79384,5312.1618,4370.5236,50452.998,77053.0234375,1,1,2
22737,2300,PA,False,"Fulton County, PA",Fulton County,2p2c,8688.0,9444.375,15430.5528,15128.9244,6570.07476,14496.4716,8203.82004,77962.2192,65917.1015625,2,2,4
12137,1224,MD,True,"Hagerstown, MD HUD Metro FMR Area",Washington County,2p2c,10488.0,9114.5706,14217.6984,10780.78416,7102.78488,14138.688,6948.39036,72790.9164,78509.0625,2,2,4
2143,215,CA,False,"Nevada County, CA",Nevada County,1p3c,22932.0,14345.5692,15564.6972,15880.662,13507.134,14297.5536,18837.2412,115364.8596,87976.3984375,1,3,4
6987,705,IN,True,"Fort Wayne, IN MSA",Allen County,2p2c,9477.39552,8754.78516,13911.9768,15945.6828,6606.23808,18208.2168,8771.89824,81676.1952,70590.1796875,2,2,4
25199,2548,TN,False,"Wayne County, TN",Wayne County,2p4c,10776.0,13394.2632,15756.162,21940.35,8757.8394,9961.47432,3771.14064,84357.228,53306.6484375,2,4,6
28656,2894,VA,False,"Highland County, VA",Highland County,2p1c,8412.0,7196.78388,15261.2748,13223.9484,5655.67788,6729.37716,7985.6448,64464.7092,56876.921875,2,1,3
23163,2344,RI,True,"Providence-Fall River, RI-MA HUD Metro FMR Area | Westerly-Hopkinton-New Shoreham, RI HUD Metro FMR Area |  |",Washington County,1p3c,19181.634,11476.45608,13631.6328,9097.13232,11108.6352,21432.3576,13118.046,99045.8904,110523.4453125,1,3,4
29485,2977,VA,True,"Staunton-Waynesboro, VA MSA",Staunton city,2p0c,8330.72604,5592.19296,12172.8516,10418.95968,5044.82268,0.0,6769.84788,48329.4024,73091.53125,2,0,2
5440,551,GA,False,"Wilkinson County, GA",Wilkinson County,1p0c,5880.0,3071.037,11425.9212,5074.79004,3243.31344,0.0,5437.33596,34132.398,52721.35546875,1,0,1
1937,194,CA,False,"Del Norte County, CA",Del Norte County,2p2c,12000.0,10463.7678,15598.4268,19047.4836,8139.50904,11562.24828,7948.17996,84759.6156,58723.15625,2,2,4
4499,456,GA,True,"Brunswick, GA MSA",Glynn County,2p4c,14423.508,15589.3092,14110.5456,18043.3404,10874.8272,12158.874,8369.33568,93569.742,68852.796875,2,4,6
16916,1713,NE,False,"Gosper County, NE",Gosper County,2p1c,8808.0,7007.39424,15432.9756,18843.0,5730.54084,6536.03472,8482.94532,70840.8924,83001.4296875,2,1,3
7166,723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,2p1c,9900.0,6557.59572,12629.766,12481.056,5963.23608,9904.72848,7705.6524,65142.0348,69381.609375,2,1,3
13542,1376,MN,False,"Lincoln County, MN",Lincoln County,1p2c,8808.0,7236.17208,14215.8144,10752.35376,5813.43636,11082.02124,5469.48048,63377.2788,72712.6328125,1,2,3
13301,1352,MN,False,"Cottonwood County, MN",Cottonwood County,1p1c,8808.0,4510.67244,12390.6516,7737.52152,4825.88052,6813.24468,4902.86316,49988.8356,68255.1796875,1,1,2
30790,3108,WI,True,"La Crosse-Onalaska, WI-MN MSA",La Crosse County,1p0c,6995.56644,3320.04012,9434.70996,5605.34988,3737.75136,0.0,5092.15608,34185.5748,81392.390625,1,0,1
11227,1129,LA,True,"Lake Charles, LA MSA",Calcasieu Parish,2p2c,10412.0772,9684.23076,14404.8384,16492.8396,7281.68484,9576.7038,7642.15644,75494.5308,67001.4296875,2,2,4
239,24,AL,False,"Dallas County, AL",Dallas County,2p4c,9648.0,14155.8108,13064.37,22610.2476,8625.05928,13659.5136,8134.92996,89897.9292,46549.10546875,2,4,6
6982,705,IN,True,"Fort Wayne, IN MSA",Allen County,1p2c,9477.39552,6541.6794,11841.52152,10748.33352,5804.34228,18208.2168,7459.5432,70081.0308,70590.1796875,1,2,3
29719,3000,WA,True,"Bremerton-Silverdale, WA MSA",Kitsap County,2p4c,24888.0,15410.1228,17018.442,16277.4576,14601.5988,21271.8636,11629.93728,121097.424,91497.390625,2,4,6
27811,2810,UT,False,"Carbon County, UT",Carbon County,1p1c,8808.0,4510.67244,12377.07,7911.4746,4825.88052,6867.15012,5976.80088,51277.0488,65240.41796875,1,1,2
9632,970,KS,False,"Pratt County, KS",Pratt County,1p2c,8784.0,6496.87356,13076.4888,11779.99728,5536.86324,9379.7952,5494.74612,60548.766,67682.2109375,1,2,3
17521,1774,NV,False,"Esmeralda County, NV",Esmeralda County,1p1c,8808.0,5428.0968,13574.3916,9667.44,5158.29936,7376.28444,5187.28128,55199.7948,63605.7109375,1,1,2
27561,2785,TX,False,"Val Verde County, TX",Val Verde County,1p1c,9552.0,3562.66668,10683.09084,8226.5208,4751.96124,4851.65628,3383.3514,45011.2476,51954.31640625,1,1,2
18438,1870,NY,True,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",Erie County,2p3c,14070.0144,11640.68184,14055.912,14528.9004,9315.99972,29869.9188,13098.5232,106579.9452,80262.8828125,2,3,5
2385,239,CA,False,"Trinity County, CA",Trinity County,2p0c,8160.0,6372.0564,14874.0468,12690.5592,5265.53688,0.0,6787.91016,54150.1116,51458.359375,2,0,2
30954,3124,WI,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",Pierce County,1p4c,17445.258,14743.0404,14884.3296,16729.5144,11663.08956,21004.7004,18366.1476,114836.0856,92352.734375,1,4,5
17324,1754,NE,True,"Saunders County, NE HUD Metro FMR Area",Saunders County,1p4c,12456.0,12072.4632,15327.5028,17052.1608,8887.6296,22065.1248,13253.4912,101114.3676,85891.9453125,1,4,5
1152,116,AR,False,"Boone County, AR",Boone County,1p2c,7848.0,5981.60448,12208.9728,9630.38232,5011.01112,9042.89064,4446.92172,54169.7808,54432.046875,1,2,3
19041,1931,NC,True,"Hickory-Lenoir-Morganton, NC MSA",Caldwell County,1p1c,7773.15972,4113.12156,11351.11008,8156.6082,4306.8684,7447.01508,5366.0508,48513.9348,56791.6953125,1,1,2
16303,1652,MT,True,"Missoula, MT MSA",Missoula County,1p3c,16812.0,9713.14524,12926.5044,11311.62156,9611.10576,22320.0984,14567.2104,97261.6872,75618.546875,1,3,4
29162,2945,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Alexandria city,1p2c,22009.4316,8468.33784,9118.97676,10385.38848,11043.29736,20858.3916,16153.8276,98037.6504,133892.984375,1,2,3
5134,520,GA,False,"Stephens County, GA",Stephens County,1p4c,11124.0,10316.46972,13686.516,15130.9704,7768.72776,9232.62672,4824.89064,72084.1992,61492.50390625,1,4,5
8392,846,IA,False,"Jefferson County, IA",Jefferson County,1p2c,9024.0,6048.81336,12552.996,9291.80928,5461.47468,10956.3084,5984.03508,59319.4392,61532.55078125,1,2,3
10737,1080,KY,False,"Mason County, KY",Mason County,2p2c,8268.0,8335.03488,13896.8544,14297.5476,6015.9342,10589.48436,7010.78544,68413.6404,64534.98828125,2,2,4
7177,724,IN,False,"Fayette County, IN",Fayette County,2p2c,8796.0,8095.17768,14250.8412,15223.9452,6120.33984,12643.2948,6858.69144,71988.2928,55706.33984375,2,2,4
16584,1680,NE,False,"Banner County, NE",Banner County,1p4c,11388.0,11450.54952,15386.814,23337.2676,8275.30668,18094.0296,13286.6724,101218.6404,60807.61328125,1,4,5
13729,1394,MN,False,"Pipestone County, MN",Pipestone County,2p4c,12048.0,13304.67,15349.1772,21504.708,9186.27324,12643.986,7459.3044,91496.1216,71229.8984375,2,4,6
14435,1465,MS,False,"Lincoln County, MS",Lincoln County,2p0c,6360.0,5839.46628,12779.7876,11829.58008,4420.3476,0.0,6164.51148,47393.6928,59593.90234375,2,0,2
30634,3092,WI,True,"Duluth, MN-WI MSA",Douglas County,1p4c,13624.6068,10535.96856,13233.9432,17016.3132,8754.32964,18873.4524,11750.781,93789.3984,70475.1796875,1,4,5
25390,2568,TX,False,"Blanco County, TX",Blanco County,1p0c,7872.0,3050.28684,12240.4272,5506.79004,3957.57528,0.0,4968.78516,37595.8656,72665.3984375,1,0,1
8087,815,IA,False,"Clarke County, IA",Clarke County,2p2c,9408.0,9264.48048,14880.924,14720.9976,6765.7764,10639.92552,7994.25804,73674.3636,65329.75390625,2,2,4
29247,2953,VA,False,"Greensville County-Emporia city, VA HUD Nonmetro FMR Area",Emporia city,2p2c,8480.00316,8604.87372,12714.0804,15842.3172,6190.52496,10991.34744,6799.89036,69623.0388,37757.421875,2,2,4
25639,2592,TX,False,"Cochran County, TX",Cochran County,2p4c,10956.0,13707.8412,15655.3956,21892.5012,8936.68212,9246.28344,3728.88276,84123.5856,59858.82421875,2,4,6
24821,2511,TN,False,"McMinn County, TN",McMinn County,1p1c,8376.0,4923.51312,11675.42868,7795.42164,4818.93792,5468.83332,3716.4024,46774.5384,56400.47265625,1,1,2
8271,834,IA,True,"Des Moines-West Des Moines, IA MSA",Guthrie County,1p1c,8067.42624,4740.02784,13333.7052,7433.96928,4640.64588,8212.16604,6734.47632,53162.4144,74696.4609375,1,1,2
9490,956,KS,False,"Mitchell County, KS",Mitchell County,1p0c,6516.0,3247.41468,11473.34112,5766.69,3537.6702,0.0,5755.71684,36296.8332,59643.19140625,1,0,1
3304,337,FL,True,"Naples-Immokalee-Marco Island, FL MSA",Collier County,1p4c,21492.0,13462.6272,13482.9288,15633.2976,12665.4408,14788.9824,10218.60936,101743.8864,84294.203125,1,4,5
28491,2878,VA,True,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax County,1p1c,23697.6192,5932.6806,10021.31904,7761.43428,10736.22588,12988.2,14699.2032,85836.6792,148568.375,1,1,2
12415,1263,MI,True,"Niles-Benton Harbor, MI MSA",Berrien County,2p0c,7428.0,5668.2774,12636.3408,9290.69976,4745.29764,0.0,6207.83208,45976.4472,66206.6640625,2,0,2
30772,3106,WI,True,"Kenosha County, WI HUD Metro FMR Area",Kenosha County,1p2c,12624.0,6608.88864,11761.96584,11202.90672,6968.8338,18369.7872,10244.69532,77781.0756,81019.65625,1,2,3
30597,3088,WI,False,"Crawford County, WI",Crawford County,2p2c,8808.0,8544.91044,14984.5608,14002.5,6287.64408,15282.8256,7528.719,75439.1604,67569.2578125,2,2,4
20039,2030,ND,False,"Dunn County, ND",Dunn County,2p4c,15564.0,15992.4804,16929.21,18296.5212,11434.15644,16254.162,8179.82004,102650.3436,110512.15625,2,4,6
